Power(V),5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,
Wavelength(nm),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),
526.50,1287.51,1289.80,1293.72,1297.98,1257.41,1300.27,1297.65,1258.72,1290.45,1267.88,1228.63,1237.13,1244.00,1243.68,1249.89,1270.50,1216.85,1255.78,1226.01,1241.06,1264.94,1260.36,1220.78,1181.20,1143.91,1138.67,1103.02,1056.90,1011.75,1021.57,
526.96,1289.13,1291.09,1293.38,1299.60,1259.67,1299.93,1298.29,1259.99,1289.78,1269.16,1229.22,1236.75,1243.63,1244.28,1250.83,1270.14,1217.44,1258.03,1225.62,1243.95,1266.54,1262.61,1220.38,1181.10,1146.07,1137.89,1102.54,1055.72,1011.86,1021.35,
527.43,1293.32,1295.28,1296.59,1302.49,1262.84,1303.81,1300.20,1262.18,1293.32,1271.69,1231.70,1240.22,1245.46,1250.05,1254.64,1273.65,1219.90,1261.85,1229.08,1248.74,1268.74,1265.79,1224.49,1184.17,1150.42,1140.58,1105.84,1057.99,1014.73,1023.90,
527.89,1298.14,1302.08,1300.44,1307.66,1267.63,1307.66,1303.06,1266.98,1298.47,1277.80,1237.12,1243.36,1248.60,1254.84,1258.45,1278.13,1222.69,1266.98,1235.15,1252.87,1273.87,1269.60,1227.61,1186.93,1153.79,1144.61,1109.83,1062.59,1015.68,1028.15,
528.36,1303.25,1306.86,1304.89,1311.78,1271.43,1311.46,1305.88,1271.75,1301.61,1281.60,1241.24,1245.83,1251.08,1257.97,1261.91,1281.93,1226.80,1271.43,1238.29,1258.96,1277.99,1273.39,1232.38,1188.41,1160.20,1147.07,1112.29,1063.73,1017.80,1031.58,
528.83,1306.80,1313.04,1309.43,1317.97,1278.22,1318.30,1311.40,1275.92,1307.13,1286.43,1247.01,1251.94,1255.22,1263.76,1267.05,1289.06,1233.21,1278.55,1244.71,1264.75,1282.49,1279.86,1236.50,1192.81,1165.21,1150.76,1115.94,1067.97,1021.00,1035.45,
529.29,1311.52,1320.07,1313.49,1323.03,1284.23,1323.36,1315.80,1280.94,1313.49,1291.47,1252.01,1257.60,1262.20,1269.44,1271.74,1294.10,1238.20,1282.92,1249.05,1270.75,1288.18,1285.22,1240.83,1197.10,1169.16,1156.33,1119.18,1073.15,1022.19,1038.63,
529.76,1317.97,1325.21,1316.66,1325.21,1287.38,1326.20,1319.62,1284.41,1316.00,1294.61,1256.45,1259.74,1265.33,1273.23,1275.53,1298.23,1243.29,1285.07,1251.84,1275.20,1293.96,1289.68,1243.95,1198.87,1172.88,1158.41,1122.55,1075.17,1024.51,1041.94,
530.22,1317.58,1326.47,1318.57,1328.44,1289.60,1327.78,1321.53,1285.65,1316.92,1296.51,1259.65,1262.61,1266.89,1273.14,1277.09,1301.12,1245.50,1286.97,1252.41,1279.40,1295.53,1292.24,1244.84,1200.73,1174.73,1159.59,1126.02,1077.30,1024.64,1042.74,
530.69,1318.84,1330.37,1322.13,1330.70,1292.15,1332.34,1324.11,1288.20,1318.51,1298.74,1261.51,1265.46,1270.73,1275.35,1279.96,1304.01,1246.68,1288.53,1255.91,1279.96,1298.08,1296.43,1248.33,1203.85,1178.49,1161.02,1128.74,1079.65,1026.27,1046.04,
531.15,1322.53,1331.75,1323.85,1332.41,1293.20,1334.06,1326.81,1289.24,1318.57,1301.76,1263.54,1267.49,1269.80,1276.72,1281.33,1306.71,1250.02,1289.57,1256.94,1282.65,1300.12,1300.12,1248.71,1204.21,1179.50,1161.70,1128.42,1081.62,1027.57,1046.68,
531.62,1322.84,1332.40,1326.14,1335.04,1296.79,1336.03,1329.43,1290.86,1318.55,1301.74,1265.14,1269.10,1270.74,1277.34,1283.60,1307.01,1251.29,1289.54,1258.21,1283.27,1299.76,1299.76,1250.30,1206.45,1178.75,1161.28,1129.62,1082.47,1029.06,1046.20,
532.08,1323.53,1334.09,1328.48,1335.08,1298.13,1338.70,1330.79,1291.53,1319.90,1301.43,1265.80,1272.07,1273.06,1278.00,1284.60,1308.68,1253.26,1289.55,1260.52,1282.29,1300.44,1301.10,1251.94,1207.74,1179.04,1162.54,1130.87,1083.70,1030.58,1046.75,
532.55,1324.33,1333.90,1327.96,1335.88,1298.60,1336.54,1331.59,1292.00,1319.38,1302.23,1266.59,1270.22,1272.20,1276.82,1283.42,1306.19,1253.07,1288.37,1260.33,1282.10,1302.23,1302.89,1250.76,1206.88,1178.83,1163.99,1130.66,1083.48,1030.04,1047.85,
533.01,1323.45,1332.36,1329.06,1335.33,1297.06,1336.32,1332.69,1289.80,1318.17,1301.35,1266.05,1270.01,1271.99,1273.97,1282.88,1305.97,1253.52,1286.83,1259.78,1280.90,1301.68,1301.68,1250.55,1206.68,1177.65,1162.80,1131.79,1081.98,1030.85,1048.01,
533.48,1325.11,1332.70,1328.41,1336.00,1300.03,1337.65,1334.35,1290.46,1319.50,1301.35,1266.05,1271.65,1272.97,1275.28,1282.54,1306.96,1253.84,1287.16,1260.44,1279.90,1302.34,1303.00,1251.86,1209.29,1176.96,1165.08,1132.74,1082.59,1032.44,1049.92,
533.94,1326.21,1334.79,1330.17,1338.09,1299.79,1339.08,1335.78,1291.86,1320.59,1303.42,1267.42,1272.05,1275.02,1277.33,1284.27,1307.71,1255.21,1285.59,1261.81,1282.95,1305.73,1304.41,1253.22,1212.61,1177.93,1166.70,1135.00,1083.82,1033.62,1050.79,
534.41,1327.02,1335.61,1332.97,1338.58,1299.60,1340.23,1337.59,1293.33,1320.74,1304.89,1271.19,1273.83,1275.16,1276.48,1285.40,1309.18,1255.66,1285.73,1262.27,1283.08,1307.20,1304.56,1254.67,1214.70,1178.69,1165.81,1138.72,1084.87,1037.63,1051.84,
534.88,1326.97,1335.56,1333.25,1340.52,1302.19,1342.17,1339.53,1294.92,1324.00,1306.16,1272.78,1275.10,1277.41,1278.40,1285.67,1310.45,1256.26,1286.99,1263.53,1283.36,1306.82,1305.17,1257.58,1215.62,1180.27,1168.70,1138.96,1084.77,1040.17,1054.38,
535.34,1329.95,1337.88,1334.58,1341.52,1302.19,1343.83,1340.20,1298.55,1326.65,1307.81,1273.10,1277.07,1281.04,1279.71,1287.98,1311.44,1257.24,1287.65,1265.83,1285.00,1309.46,1306.48,1258.89,1218.57,1179.90,1170.98,1139.91,1087.03,1041.75,1054.64,
535.81,1330.71,1338.97,1335.99,1341.28,1301.95,1343.60,1340.62,1299.31,1327.73,1307.57,1273.85,1277.49,1280.80,1280.47,1288.40,1313.19,1259.31,1289.39,1265.59,1285.75,1310.54,1306.25,1258.32,1217.00,1178.66,1172.05,1141.64,1087.77,1043.48,1054.38,
536.27,1329.58,1337.19,1334.54,1339.84,1304.12,1343.14,1339.84,1299.16,1327.60,1305.45,1273.37,1275.69,1283.62,1279.65,1288.25,1311.73,1256.84,1289.91,1263.78,1283.62,1310.08,1305.12,1258.16,1216.50,1178.14,1173.84,1142.76,1086.88,1043.89,1054.48,
536.74,1327.69,1335.62,1330.66,1336.61,1300.24,1342.24,1336.94,1297.26,1327.36,1302.55,1271.47,1273.78,1282.71,1278.74,1286.35,1309.83,1253.28,1288.33,1262.54,1282.71,1310.16,1303.88,1256.59,1216.58,1175.90,1172.60,1142.17,1085.63,1041.98,1053.55,
537.20,1326.65,1332.60,1329.95,1335.58,1298.53,1338.88,1333.59,1295.22,1325.32,1302.50,1269.10,1270.09,1278.69,1275.71,1283.98,1309.45,1250.90,1285.96,1259.83,1280.01,1308.79,1300.52,1255.20,1215.18,1173.84,1171.19,1139.44,1083.54,1041.54,1052.12,
537.67,1321.72,1329.00,1328.01,1331.31,1296.92,1335.61,1330.98,1293.28,1321.72,1298.24,1266.82,1267.81,1276.41,1272.44,1281.37,1307.17,1248.29,1282.69,1256.56,1276.41,1306.51,1296.25,1253.25,1213.89,1171.23,1168.91,1137.16,1081.26,1038.26,1047.52,
538.13,1318.07,1326.34,1325.35,1328.33,1293.60,1332.63,1327.33,1290.95,1319.07,1294.26,1260.85,1265.15,1274.41,1270.11,1277.72,1304.18,1244.64,1280.04,1252.58,1274.41,1303.85,1292.94,1248.61,1212.89,1168.24,1165.59,1133.84,1080.59,1035.94,1045.86,
538.60,1314.78,1324.05,1323.39,1325.37,1290.29,1329.67,1323.72,1288.97,1316.44,1293.93,1257.53,1262.49,1270.44,1267.13,1276.06,1302.21,1242.97,1279.04,1250.91,1273.08,1300.88,1289.63,1243.96,1208.22,1166.52,1162.88,1130.45,1078.83,1034.48,1041.76,
539.06,1312.17,1319.44,1320.77,1322.42,1287.68,1323.75,1320.44,1286.36,1312.17,1290.66,1255.59,1259.23,1266.51,1262.54,1273.79,1297.94,1241.03,1276.43,1247.65,1267.83,1297.94,1286.69,1240.37,1204.31,1163.28,1160.30,1127.22,1076.27,1031.60,1038.22,
539.53,1310.37,1317.31,1318.64,1320.95,1284.89,1321.29,1317.31,1283.56,1310.37,1287.86,1250.80,1256.43,1264.70,1262.72,1272.31,1295.81,1237.57,1275.95,1245.51,1265.69,1293.49,1284.89,1238.23,1203.48,1162.12,1159.48,1123.08,1073.44,1028.77,1037.37,
539.99,1309.08,1316.03,1317.02,1319.01,1282.28,1319.34,1313.05,1280.96,1308.42,1287.24,1247.20,1253.16,1262.76,1259.78,1270.04,1292.87,1236.28,1275.66,1244.22,1264.74,1291.88,1282.61,1233.97,1201.54,1160.17,1157.86,1121.46,1072.48,1025.82,1033.43,
540.46,1307.66,1316.27,1315.94,1317.93,1280.84,1317.60,1313.29,1278.52,1306.01,1285.15,1247.40,1251.37,1259.32,1258.99,1268.92,1290.44,1235.47,1275.54,1242.76,1263.62,1290.44,1280.51,1232.49,1199.38,1160.31,1155.01,1120.24,1069.91,1024.21,1033.15,
540.92,1306.05,1314.66,1314.33,1316.31,1280.21,1315.98,1311.68,1276.90,1304.72,1285.51,1245.76,1250.73,1258.02,1258.35,1267.95,1289.48,1232.84,1274.58,1241.46,1262.32,1287.17,1278.89,1232.51,1200.71,1161.30,1153.02,1118.90,1068.55,1022.51,1033.44,
541.39,1306.13,1315.41,1314.08,1315.41,1279.96,1316.74,1311.10,1275.98,1304.48,1286.25,1244.84,1249.47,1256.10,1259.75,1267.03,1288.57,1233.24,1274.32,1242.85,1264.05,1286.58,1277.64,1232.91,1200.10,1160.68,1152.06,1117.60,1068.90,1020.85,1032.78,
541.85,1309.48,1315.78,1317.11,1317.44,1278.96,1315.45,1313.13,1276.31,1304.50,1288.25,1246.13,1249.44,1256.41,1261.05,1268.68,1289.58,1235.18,1275.32,1241.82,1265.70,1287.59,1278.63,1233.52,1200.02,1162.88,1154.58,1118.76,1069.01,1021.58,1033.85,
542.32,1308.37,1317.33,1317.00,1318.33,1280.82,1316.67,1315.01,1277.17,1305.72,1288.79,1246.97,1251.28,1258.58,1264.23,1270.20,1288.46,1236.35,1276.84,1243.98,1267.88,1287.79,1280.82,1235.35,1200.17,1165.32,1156.03,1121.51,1069.40,1020.94,1033.89,
542.78,1311.24,1320.21,1317.55,1320.54,1280.69,1319.88,1315.89,1278.03,1307.26,1290.98,1247.47,1251.79,1260.43,1266.74,1274.04,1289.32,1238.17,1280.35,1247.14,1270.06,1288.66,1282.01,1236.85,1199.65,1166.43,1156.47,1123.26,1072.44,1021.63,1036.24,
543.25,1314.91,1322.89,1319.90,1323.56,1282.00,1320.23,1319.24,1278.68,1307.60,1293.30,1251.08,1254.07,1261.39,1268.37,1276.68,1291.64,1240.11,1282.67,1247.42,1272.03,1290.31,1284.99,1241.11,1199.88,1168.30,1158.99,1124.08,1072.21,1023.67,1036.64,
543.71,1316.10,1323.76,1323.10,1327.43,1285.47,1323.76,1321.77,1281.14,1309.44,1294.46,1253.50,1256.83,1265.49,1271.48,1279.47,1294.46,1242.84,1284.80,1249.83,1272.81,1293.46,1286.47,1244.84,1201.88,1170.57,1161.92,1128.28,1074.00,1024.38,1039.36,
544.18,1316.86,1326.53,1322.86,1326.86,1286.20,1328.20,1323.20,1282.87,1311.53,1294.87,1252.20,1259.54,1266.87,1273.20,1280.87,1295.87,1243.87,1285.53,1252.54,1275.87,1294.53,1286.87,1246.20,1202.88,1171.88,1161.88,1130.55,1075.89,1025.23,1040.89,
544.64,1319.67,1329.35,1323.01,1328.35,1286.64,1328.35,1325.68,1284.30,1313.00,1296.31,1253.60,1261.28,1267.62,1272.29,1280.97,1297.32,1245.93,1286.64,1252.94,1278.30,1297.98,1288.64,1246.93,1202.22,1172.86,1162.51,1131.48,1077.43,1026.04,1041.72,
545.11,1319.13,1331.49,1324.14,1329.15,1289.73,1329.49,1328.15,1285.05,1312.11,1296.74,1257.98,1264.67,1268.01,1272.69,1283.38,1297.74,1248.63,1286.72,1253.64,1280.04,1299.08,1289.39,1248.63,1202.85,1173.78,1161.76,1134.36,1079.23,1027.77,1043.14,
545.57,1321.25,1332.29,1324.93,1329.95,1291.81,1331.29,1330.29,1288.13,1314.23,1297.50,1260.02,1267.72,1270.40,1274.08,1283.44,1301.51,1247.98,1287.46,1256.68,1280.77,1300.17,1292.81,1250.99,1205.49,1175.04,1164.00,1136.56,1080.35,1029.16,1043.89,
546.04,1322.56,1331.60,1326.58,1332.27,1292.41,1331.60,1332.61,1288.72,1315.19,1298.44,1262.60,1268.96,1271.31,1273.32,1283.70,1301.45,1250.20,1287.38,1257.91,1281.69,1303.80,1295.76,1251.88,1204.31,1175.50,1165.78,1137.31,1083.04,1030.44,1044.51,
546.50,1323.05,1332.44,1327.41,1334.12,1292.20,1330.09,1334.12,1289.18,1315.34,1297.90,1265.37,1271.74,1271.74,1271.74,1285.49,1302.26,1251.28,1287.84,1259.33,1281.46,1303.60,1295.89,1253.29,1205.00,1175.82,1167.10,1139.27,1083.59,1032.95,1045.36,
546.97,1322.65,1333.73,1327.35,1333.40,1295.78,1331.72,1336.42,1291.08,1316.60,1300.48,1265.89,1273.95,1272.94,1271.60,1286.04,1304.51,1252.79,1287.38,1261.52,1281.00,1305.52,1298.80,1254.80,1207.45,1176.55,1167.14,1139.26,1084.85,1036.49,1047.24,
547.43,1324.34,1335.45,1328.04,1334.44,1295.07,1333.09,1338.14,1292.38,1319.63,1301.13,1268.49,1274.55,1274.21,1271.85,1286.32,1306.17,1254.36,1288.00,1263.11,1283.29,1308.53,1301.80,1255.37,1208.26,1178.32,1167.21,1140.29,1088.48,1037.33,1048.10,
547.89,1326.32,1336.43,1330.70,1336.10,1297.00,1335.42,1340.14,1293.63,1322.28,1302.73,1271.04,1277.11,1275.42,1270.03,1286.88,1308.79,1254.53,1288.57,1264.64,1283.85,1309.80,1304.75,1256.21,1210.71,1179.70,1166.56,1142.96,1089.03,1039.82,1050.61,
548.36,1327.26,1337.39,1330.63,1335.70,1300.23,1338.74,1342.12,1296.85,1326.24,1304.28,1272.19,1278.27,1278.95,1271.85,1288.07,1310.36,1257.67,1290.10,1265.44,1285.03,1311.04,1306.31,1258.34,1213.41,1182.67,1169.16,1145.51,1091.13,1041.47,1053.29,
548.82,1328.03,1340.21,1329.05,1335.13,1299.29,1338.85,1343.59,1297.60,1327.69,1303.68,1273.92,1279.00,1279.33,1272.91,1286.77,1309.09,1258.37,1288.80,1268.51,1287.45,1311.46,1309.09,1258.37,1214.07,1182.61,1169.09,1145.75,1094.01,1042.27,1053.09,
549.29,1329.15,1341.00,1332.20,1337.27,1300.03,1339.98,1343.03,1297.66,1328.47,1305.45,1275.66,1278.70,1280.40,1273.29,1286.15,1309.85,1258.05,1290.22,1268.21,1287.85,1313.24,1310.53,1259.75,1214.04,1183.57,1168.34,1145.99,1093.86,1043.41,1053.57,
549.75,1329.80,1339.29,1333.87,1337.60,1304.71,1340.65,1344.38,1299.62,1329.46,1307.76,1276.57,1279.28,1282.67,1276.57,1288.10,1312.17,1259.28,1291.83,1270.46,1287.42,1313.52,1312.51,1262.33,1215.54,1184.00,1172.14,1147.05,1095.51,1044.65,1054.14,
550.22,1329.28,1338.78,1334.37,1338.78,1303.81,1341.84,1346.59,1302.45,1331.65,1308.22,1275.29,1280.04,1285.14,1277.67,1287.51,1313.32,1258.99,1291.25,1273.25,1289.21,1315.35,1313.66,1263.07,1217.57,1184.63,1173.43,1146.61,1096.69,1045.42,1054.93,
550.68,1330.14,1338.63,1335.24,1339.65,1303.63,1341.35,1345.77,1303.29,1333.54,1310.43,1272.71,1278.82,1284.60,1276.78,1288.00,1312.47,1262.17,1292.08,1271.35,1290.38,1315.53,1312.81,1263.53,1217.65,1185.03,1174.49,1146.28,1097.69,1047.73,1055.55,
551.15,1331.25,1340.10,1335.33,1339.08,1306.41,1344.18,1346.56,1304.71,1334.31,1310.15,1272.04,1279.52,1286.33,1279.18,1290.41,1313.89,1263.19,1292.80,1272.72,1290.41,1314.91,1313.55,1265.23,1219.29,1185.26,1176.07,1146.81,1097.12,1046.76,1054.93,
551.61,1332.87,1342.41,1339.01,1341.05,1307.64,1347.19,1348.21,1306.62,1336.62,1312.42,1273.21,1280.37,1288.89,1282.08,1291.62,1315.83,1264.69,1293.67,1273.90,1292.30,1315.83,1315.48,1265.37,1222.76,1184.92,1176.06,1148.11,1099.36,1046.86,1057.43,
552.08,1332.01,1341.90,1338.15,1342.59,1309.49,1347.70,1346.68,1307.44,1336.44,1312.90,1273.66,1279.47,1290.04,1282.88,1290.72,1316.31,1265.82,1296.87,1275.03,1293.11,1315.97,1314.95,1266.16,1221.12,1185.98,1177.11,1147.77,1099.32,1046.09,1054.96,
552.54,1333.41,1341.61,1338.87,1344.34,1312.23,1346.73,1346.05,1307.79,1336.14,1311.89,1273.64,1280.47,1288.67,1283.54,1292.08,1315.99,1267.15,1298.57,1273.98,1291.74,1314.97,1313.26,1266.47,1220.70,1186.20,1178.69,1147.27,1098.77,1047.53,1055.73,
553.01,1331.98,1341.21,1336.77,1344.97,1310.11,1344.63,1342.58,1306.70,1334.03,1311.82,1270.82,1280.73,1288.24,1285.17,1291.66,1316.26,1265.01,1298.49,1272.18,1290.98,1313.19,1310.45,1265.69,1219.90,1184.02,1178.21,1144.38,1096.89,1047.68,1054.51,
553.47,1331.39,1341.30,1336.52,1345.41,1310.18,1344.38,1339.59,1305.05,1333.44,1313.26,1269.49,1279.40,1285.90,1284.53,1291.37,1316.68,1264.01,1297.87,1272.56,1291.72,1311.89,1308.47,1265.04,1218.53,1182.28,1177.83,1142.95,1096.44,1047.53,1053.34,
553.93,1331.91,1340.13,1336.02,1346.63,1310.00,1342.52,1339.44,1304.18,1331.91,1312.06,1268.24,1277.83,1282.96,1283.30,1293.23,1314.45,1262.08,1297.68,1269.27,1288.44,1310.00,1306.58,1262.08,1217.58,1181.64,1177.19,1140.56,1093.67,1046.77,1052.93,
554.40,1332.31,1338.48,1335.39,1346.02,1308.99,1341.22,1338.82,1301.79,1332.65,1311.39,1266.48,1277.79,1283.62,1283.28,1293.56,1314.13,1259.28,1298.71,1267.51,1287.05,1307.28,1304.88,1262.71,1218.48,1180.42,1178.71,1139.62,1091.97,1047.40,1053.91,
554.86,1330.30,1336.13,1332.70,1345.05,1304.56,1340.94,1335.10,1298.72,1332.01,1310.73,1265.09,1274.35,1280.87,1281.22,1291.51,1312.11,1257.19,1297.35,1266.80,1284.31,1304.56,1301.12,1259.25,1214.98,1179.63,1175.51,1137.75,1089.70,1044.40,1051.61,
555.33,1332.11,1334.51,1331.08,1343.79,1303.24,1338.98,1332.45,1296.02,1327.64,1308.05,1264.06,1271.96,1277.46,1279.87,1290.18,1308.05,1255.47,1297.40,1262.00,1281.93,1301.86,1299.11,1255.81,1213.19,1177.80,1172.98,1135.87,1086.72,1042.38,1050.98,
555.79,1329.61,1331.33,1329.26,1342.00,1302.08,1335.80,1330.64,1291.76,1324.45,1304.49,1261.13,1269.73,1274.21,1279.71,1287.97,1305.87,1250.12,1295.89,1259.76,1277.65,1298.98,1296.92,1253.91,1210.20,1176.14,1169.26,1134.16,1084.61,1038.84,1048.82,
556.26,1327.75,1329.47,1327.75,1339.46,1298.45,1332.57,1328.43,1289.50,1321.20,1301.90,1259.51,1267.10,1271.23,1277.43,1284.67,1302.93,1247.45,1294.66,1257.10,1275.37,1297.42,1292.94,1250.21,1206.79,1172.33,1166.13,1131.32,1083.77,1036.21,1045.86,
556.72,1324.91,1324.91,1322.49,1335.26,1295.92,1329.05,1324.91,1285.92,1316.28,1298.34,1254.87,1264.18,1267.29,1274.19,1281.78,1298.68,1242.79,1292.47,1252.45,1272.46,1296.27,1290.06,1247.27,1202.42,1171.71,1163.43,1128.59,1079.25,1033.70,1042.33,
557.19,1321.70,1321.70,1320.32,1332.41,1291.31,1325.50,1322.74,1281.29,1313.07,1293.03,1251.59,1263.33,1263.33,1270.93,1278.87,1294.07,1238.81,1288.20,1248.48,1268.17,1293.03,1286.82,1242.96,1199.79,1168.70,1159.03,1126.92,1077.53,1030.56,1039.88,
557.65,1319.71,1319.36,1317.98,1327.67,1288.58,1324.55,1321.79,1279.58,1309.33,1290.31,1248.80,1261.25,1263.32,1269.55,1275.43,1292.04,1234.96,1285.12,1247.07,1265.75,1290.65,1285.46,1240.84,1197.94,1165.43,1157.47,1125.30,1076.18,1026.71,1038.13,
558.11,1319.00,1316.57,1317.27,1324.54,1287.47,1320.39,1322.46,1277.42,1308.26,1288.86,1245.55,1259.06,1259.41,1267.03,1273.61,1288.86,1233.42,1282.62,1243.47,1263.57,1290.59,1285.05,1239.31,1194.62,1165.86,1155.47,1122.55,1074.39,1024.50,1036.98,
558.58,1315.93,1314.20,1316.63,1321.14,1286.44,1318.02,1321.49,1276.38,1306.22,1285.40,1245.16,1259.04,1258.69,1264.24,1272.22,1285.75,1232.32,1280.89,1241.69,1259.73,1288.87,1282.63,1237.18,1192.77,1163.98,1153.22,1122.34,1072.73,1021.73,1034.57,
559.04,1314.02,1313.33,1316.11,1318.19,1284.83,1317.85,1318.54,1275.80,1304.64,1285.18,1244.52,1259.11,1259.11,1264.33,1269.89,1286.22,1231.66,1281.01,1243.48,1260.85,1287.26,1282.75,1236.52,1192.74,1163.89,1152.42,1122.88,1072.84,1020.36,1035.30,
559.51,1311.39,1312.44,1314.18,1316.61,1284.94,1315.22,1319.05,1275.20,1302.34,1284.25,1244.22,1257.80,1256.06,1262.32,1268.93,1285.99,1232.39,1279.72,1243.18,1261.97,1287.03,1284.59,1236.22,1191.32,1163.13,1150.95,1122.41,1072.99,1019.04,1032.97,
559.97,1310.49,1313.28,1316.07,1316.77,1284.34,1314.32,1320.95,1275.28,1300.73,1281.55,1247.39,1257.85,1256.45,1259.94,1269.35,1286.09,1232.75,1278.76,1241.46,1262.73,1286.78,1284.34,1235.88,1190.21,1161.63,1150.47,1123.97,1073.07,1020.78,1033.68,
560.44,1308.79,1312.28,1315.07,1315.42,1285.05,1314.02,1320.30,1274.93,1302.50,1282.26,1247.01,1258.18,1257.48,1259.93,1269.35,1287.85,1231.66,1278.77,1244.22,1261.32,1287.15,1285.40,1236.89,1191.52,1161.85,1151.03,1123.11,1073.21,1021.55,1035.16,
560.90,1307.59,1313.53,1314.93,1314.23,1283.47,1316.68,1320.87,1275.43,1303.75,1283.82,1249.22,1258.66,1258.31,1259.36,1269.14,1288.72,1233.84,1278.93,1244.68,1263.20,1287.67,1285.57,1235.94,1191.20,1162.54,1152.05,1123.04,1075.15,1022.72,1036.36,
561.36,1308.31,1313.91,1315.31,1315.66,1282.75,1316.71,1320.91,1275.75,1305.50,1284.15,1250.54,1258.24,1259.29,1258.24,1269.10,1289.40,1235.84,1279.60,1245.99,1263.84,1286.95,1286.95,1237.24,1192.07,1163.72,1151.81,1124.86,1074.09,1024.38,1038.03,
561.83,1307.52,1313.48,1316.29,1314.88,1284.38,1317.34,1321.55,1276.66,1307.87,1283.68,1251.07,1257.73,1261.24,1257.38,1268.95,1289.99,1236.34,1278.42,1246.86,1263.34,1287.18,1287.53,1237.74,1193.21,1163.76,1152.54,1125.54,1074.70,1025.26,1040.34,
562.29,1308.96,1314.23,1317.04,1316.34,1284.02,1319.85,1323.36,1277.69,1307.90,1284.72,1251.70,1256.61,1262.23,1258.72,1270.67,1292.45,1236.59,1278.04,1247.83,1265.75,1288.58,1288.58,1239.75,1193.73,1164.57,1154.03,1126.28,1076.04,1024.05,1041.62,
562.76,1309.16,1315.14,1318.31,1317.25,1283.82,1319.36,1321.47,1278.89,1309.51,1286.63,1252.85,1256.72,1262.00,1256.72,1271.15,1292.62,1237.72,1278.54,1248.27,1267.28,1290.15,1286.99,1240.18,1194.43,1165.92,1152.90,1127.56,1074.07,1025.51,1042.75,
563.22,1309.78,1314.01,1317.89,1316.13,1285.09,1320.01,1320.71,1281.21,1309.43,1285.80,1255.12,1255.47,1264.64,1257.94,1269.93,1293.91,1238.19,1279.80,1249.12,1267.11,1288.97,1287.21,1240.31,1195.17,1165.54,1153.90,1127.81,1074.56,1026.95,1043.17,
563.68,1309.65,1313.89,1317.77,1316.36,1281.05,1319.54,1319.89,1280.70,1308.94,1284.23,1254.57,1254.57,1266.22,1258.45,1267.63,1294.11,1237.62,1276.81,1250.33,1268.69,1290.23,1286.70,1240.44,1195.25,1163.11,1151.46,1127.80,1074.84,1026.82,1042.35,
564.15,1309.69,1312.17,1318.89,1315.70,1281.04,1317.47,1320.65,1279.98,1308.63,1284.58,1253.45,1253.10,1266.89,1256.28,1266.89,1293.07,1237.54,1275.03,1247.79,1266.54,1290.94,1283.16,1240.72,1194.74,1162.20,1152.30,1128.25,1074.49,1028.16,1040.54,
564.61,1308.65,1311.48,1316.09,1316.80,1280.32,1316.80,1320.69,1280.67,1307.94,1282.80,1252.69,1251.28,1266.86,1256.59,1265.80,1293.78,1237.11,1272.17,1246.67,1263.67,1290.59,1281.03,1241.00,1193.19,1161.67,1152.46,1125.90,1072.77,1026.02,1039.48,
565.08,1307.15,1311.05,1313.89,1316.73,1279.13,1317.44,1319.21,1280.55,1309.63,1281.61,1249.69,1252.17,1268.13,1258.55,1265.65,1293.32,1238.69,1269.90,1247.56,1265.29,1291.19,1280.55,1240.82,1194.70,1160.30,1151.78,1125.18,1073.39,1024.44,1038.63,
565.54,1306.23,1311.57,1314.41,1316.90,1279.21,1316.19,1317.25,1280.28,1309.43,1282.06,1248.99,1250.06,1267.48,1256.81,1264.99,1292.72,1238.33,1269.26,1247.21,1266.06,1291.30,1279.92,1241.88,1193.17,1160.11,1151.58,1124.20,1072.65,1023.58,1035.67,
566.00,1306.60,1309.09,1312.65,1315.86,1278.46,1313.01,1315.50,1279.88,1306.24,1279.88,1247.82,1249.25,1263.85,1255.66,1264.21,1291.28,1237.14,1267.77,1244.62,1263.50,1290.92,1278.46,1241.77,1192.61,1159.84,1151.29,1122.08,1070.78,1020.91,1033.38,
